0.21645,0.43289
0.21614,0.43228
0.21584,0.43167
0.21550,0.43099
0.21517,0.43033
0.21486,0.42972
0.21456,0.42912
0.21430,0.42860
0.21407,0.42815
0.21385,0.42769
0.21364,0.42728
0.21344,0.42688
0.21324,0.42649
0.21304,0.42608
0.21283,0.42567
0.21263,0.42525
0.21242,0.42484
0.21221,0.42442
0.21200,0.42400
0.21179,0.42357
0.21157,0.42313
0.21134,0.42269
0.21112,0.42225
0.21090,0.42181
0.21069,0.42137
0.21046,0.42092
0.21023,0.42047
0.21001,0.42002
0.20978,0.41956
0.20955,0.41910
0.20932,0.41865
0.20910,0.41820
0.20888,0.41775
0.20865,0.41731
0.20844,0.41688
0.20823,0.41646
0.20802,0.41604
0.20782,0.41563
0.20762,0.41523
0.20742,0.41484
0.20722,0.41444
0.20702,0.41404
0.20683,0.41365
0.20663,0.41326
0.20644,0.41288
0.20625,0.41250
0.20606,0.41212
0.20590,0.41180
0.20575,0.41149
0.20559,0.41119
0.20545,0.41090
0.20531,0.41062
0.20517,0.41035
0.20504,0.41008
0.20490,0.40981
0.20477,0.40954
0.20464,0.40928
0.20451,0.40903
0.20439,0.40879
0.20429,0.40857
0.20418,0.40836
0.20407,0.40815
0.20397,0.40794
0.20387,0.40774
0.20377,0.40754
0.20367,0.40734
0.20358,0.40715
0.20348,0.40696
0.20339,0.40677
0.20328,0.40657
0.20318,0.40637
0.20309,0.40618
0.20299,0.40599
0.20290,0.40581
0.20281,0.40563
0.20273,0.40546
0.20265,0.40529
0.20257,0.40514
0.20249,0.40499
0.20242,0.40485
0.20235,0.40471
0.20229,0.40458
0.20222,0.40444
0.20214,0.40428
0.20206,0.40412
0.20198,0.40396
0.20190,0.40381
0.20183,0.40365
0.20175,0.40350
0.20168,0.40335
0.20159,0.40318
0.20150,0.40301
0.20141,0.40283
0.20132,0.40265
0.20124,0.40247
0.20115,0.40230
0.20107,0.40213
0.20098,0.40196
0.20090,0.40179
0.20081,0.40163
0.20073,0.40147
0.20065,0.40130
0.20056,0.40113
0.20047,0.40094
0.20038,0.40075
0.20029,0.40057
0.20020,0.40039
0.20011,0.40022
0.20002,0.40004
0.19994,0.39987
0.19985,0.39970
0.19977,0.39954
0.19969,0.39938
0.19961,0.39921
0.19953,0.39906
0.19945,0.39890
0.19938,0.39875
0.19930,0.39860
0.19923,0.39846
0.19915,0.39830
0.19908,0.39816
0.19900,0.39801
0.19893,0.39786
0.19886,0.39771
0.19878,0.39757
0.19870,0.39741
0.19862,0.39724
0.19854,0.39708
0.19846,0.39691
0.19837,0.39675
0.19829,0.39658
0.19821,0.39642
0.19813,0.39626
0.19805,0.39610
0.19797,0.39594
0.19789,0.39578
0.19781,0.39563
0.19774,0.39548
0.19767,0.39533
0.19760,0.39520
0.19753,0.39506
0.19746,0.39492
0.19739,0.39478
0.19732,0.39463
0.19724,0.39448
0.19717,0.39433
0.19709,0.39419
0.19702,0.39404
0.19695,0.39390
0.19688,0.39375
0.19681,0.39361
0.19674,0.39347
0.19667,0.39333
0.19659,0.39319
0.19652,0.39305
0.19645,0.39290
0.19638,0.39277
0.19631,0.39263
0.19625,0.39249
0.19618,0.39236
0.19611,0.39221
0.19603,0.39207
0.19596,0.39193
0.19590,0.39179
0.19583,0.39166
0.19576,0.39153
0.19570,0.39139
0.19563,0.39126
0.19557,0.39113
0.19550,0.39100
0.19544,0.39087
0.19537,0.39074
0.19531,0.39062
0.19525,0.39049
0.19518,0.39037
0.19512,0.39024
0.19506,0.39012
0.19500,0.39000
0.19494,0.38987
0.19488,0.38975
0.19482,0.38963
0.19476,0.38951
0.19470,0.38939
0.19464,0.38928
0.19458,0.38916
0.19452,0.38904
0.19446,0.38893
0.19440,0.38881
0.19435,0.38870
0.19429,0.38858
0.19423,0.38847
0.19418,0.38836
0.19412,0.38824
0.19407,0.38813
0.19401,0.38802
0.19396,0.38792
0.19391,0.38781
0.19385,0.38770
0.19380,0.38759
0.19374,0.38749
0.19369,0.38738
0.19364,0.38727
0.19358,0.38717
0.19353,0.38707
0.19348,0.38696
0.19343,0.38686
0.19338,0.38676
0.19333,0.38666
0.19328,0.38656
0.19323,0.38646
0.19318,0.38636
0.19313,0.38626
0.19308,0.38616
0.19303,0.38606
0.19298,0.38596
0.19293,0.38587
0.19288,0.38577
0.19284,0.38567
0.19279,0.38558
0.19274,0.38548
0.19269,0.38539
0.19265,0.38529
0.19260,0.38520
0.19255,0.38511
0.19251,0.38502
0.19246,0.38493
0.19242,0.38483
0.19237,0.38474
0.19233,0.38465
0.19227,0.38455
0.19222,0.38445
0.19217,0.38434
0.19212,0.38424
0.19207,0.38414
0.19202,0.38404
0.19197,0.38394
0.19192,0.38384
0.19187,0.38373
0.19182,0.38363
0.19177,0.38354
0.19172,0.38344
0.19167,0.38335
0.19163,0.38325
0.19158,0.38316
0.19153,0.38306
0.19148,0.38297
0.19144,0.38287
0.19139,0.38278
0.19134,0.38269
0.19130,0.38259
0.19125,0.38250
0.19121,0.38241
0.19116,0.38232
0.19111,0.38223
0.19107,0.38214
0.19102,0.38205
0.19098,0.38196
0.19093,0.38187
0.19089,0.38178
0.19085,0.38169
0.19080,0.38160
0.19076,0.38151
0.19071,0.38143
0.19067,0.38134
0.19063,0.38125
0.19058,0.38116
0.19054,0.38108
0.19049,0.38099
0.19045,0.38090
0.19041,0.38082
0.19036,0.38073
0.19032,0.38064
0.19028,0.38056
0.19024,0.38047
0.19019,0.38039
0.19015,0.38031
0.19011,0.38022
0.19007,0.38014
0.19003,0.38006
0.18999,0.37998
0.18995,0.37990
0.18991,0.37982
0.18987,0.37974
0.18983,0.37966
0.18979,0.37959
0.18975,0.37951
0.18972,0.37943
0.18968,0.37936
0.18964,0.37929
0.18961,0.37921
0.18957,0.37914
0.18953,0.37907
0.18950,0.37899
0.18946,0.37892
0.18943,0.37885
0.18939,0.37878
0.18935,0.37871
0.18932,0.37863
0.18928,0.37856
0.18924,0.37849
0.18921,0.37841
0.18917,0.37834
0.18913,0.37826
0.18909,0.37819
0.18906,0.37811
0.18902,0.37804
0.18898,0.37796
0.18894,0.37789
0.18891,0.37781
0.18887,0.37774
0.18883,0.37766
0.18879,0.37759
0.18876,0.37752
0.18872,0.37745
0.18869,0.37738
0.18865,0.37731
0.18862,0.37724
0.18859,0.37718
0.18856,0.37712
0.18853,0.37705
0.18850,0.37699
0.18847,0.37693
0.18844,0.37687
0.18841,0.37681
0.18838,0.37675
0.18835,0.37669
0.18832,0.37663
0.18829,0.37657
0.18826,0.37651
0.18823,0.37645
0.18820,0.37639
0.18817,0.37633
0.18814,0.37627
0.18810,0.37621
0.18807,0.37615
0.18805,0.37609
0.18802,0.37603
0.18799,0.37598
0.18796,0.37593
0.18794,0.37588
0.18791,0.37583
0.18789,0.37578
0.18786,0.37573
0.18784,0.37568
0.18781,0.37563
0.18779,0.37558
0.18776,0.37553
0.18774,0.37548
0.18772,0.37543
0.18769,0.37538
0.18767,0.37533
0.18764,0.37528
0.18762,0.37523
0.18759,0.37519
0.18757,0.37514
0.18755,0.37509
0.18752,0.37505
0.18750,0.37500
0.18748,0.37495
0.18745,0.37491
0.18743,0.37486
0.18741,0.37481
0.18738,0.37476
0.18736,0.37472
0.18734,0.37467
0.18731,0.37462
0.18729,0.37458
0.18726,0.37453
0.18724,0.37448
0.18721,0.37443
0.18719,0.37438
0.18717,0.37433
0.18714,0.37429
0.18712,0.37424
0.18710,0.37420
0.18708,0.37415
0.18705,0.37410
0.18703,0.37405
0.18700,0.37400
0.18698,0.37395
0.18695,0.37390
0.18693,0.37385
0.18690,0.37380
0.18688,0.37375
0.18685,0.37370
0.18683,0.37365
0.18680,0.37360
0.18678,0.37355
0.18675,0.37350
0.18673,0.37345
0.18670,0.37341
0.18668,0.37336
0.18665,0.37331
0.18663,0.37326
0.18660,0.37321
0.18658,0.37316
0.18655,0.37311
0.18653,0.37306
0.18651,0.37301
0.18648,0.37296
0.18646,0.37291
0.18643,0.37286
0.18641,0.37282
0.18638,0.37277
0.18636,0.37272
0.18633,0.37267
0.18631,0.37262
0.18629,0.37257
0.18626,0.37252
0.18624,0.37248
0.18621,0.37243
0.18619,0.37238
0.18617,0.37233
0.18614,0.37228
0.18612,0.37223
0.18609,0.37219
0.18607,0.37214
0.18605,0.37209
0.18602,0.37204
0.18600,0.37200
0.18598,0.37195
0.18595,0.37190
0.18593,0.37186
0.18590,0.37181
0.18588,0.37176
0.18586,0.37171
0.18583,0.37165
0.18579,0.37159
0.18576,0.37152
0.18573,0.37145
0.18570,0.37139
0.18566,0.37133
0.18563,0.37126
0.18560,0.37119
0.18556,0.37113
0.18553,0.37106
0.18550,0.37100
0.18547,0.37093
0.18543,0.37087
0.18540,0.37080
0.18537,0.37074
0.18534,0.37068
0.18531,0.37062
0.18528,0.37056
0.18525,0.37050
0.18522,0.37044
0.18519,0.37038
0.18516,0.37032
0.18513,0.37026
0.18510,0.37020
0.18507,0.37014
0.18504,0.37009
0.18501,0.37003
0.18499,0.36997
0.18496,0.36992
0.18493,0.36986
0.18490,0.36980
0.18487,0.36975
0.18485,0.36969
0.18482,0.36964
0.18479,0.36958
0.18476,0.36953
0.18474,0.36947
0.18471,0.36942
0.18468,0.36936
0.18465,0.36931
0.18463,0.36925
0.18460,0.36920
0.18457,0.36915
0.18455,0.36909
0.18452,0.36904
0.18449,0.36899
0.18447,0.36893
0.18444,0.36888
0.18441,0.36883
0.18439,0.36878
0.18436,0.36872
0.18434,0.36867
0.18431,0.36862
0.18428,0.36857
0.18426,0.36852
0.18423,0.36847
0.18421,0.36842
0.18418,0.36837
0.18416,0.36832
0.18413,0.36826
0.18411,0.36821
0.18408,0.36816
0.18406,0.36812
0.18403,0.36807
0.18401,0.36802
0.18398,0.36797
0.18396,0.36792
0.18393,0.36787
0.18391,0.36782
0.18389,0.36777
0.18386,0.36772
0.18384,0.36768
0.18381,0.36763
0.18379,0.36758
0.18377,0.36753
0.18374,0.36749
0.18372,0.36744
0.18370,0.36739
0.18367,0.36734
0.18365,0.36730
0.18363,0.36725
0.18360,0.36720
0.18358,0.36716
0.18356,0.36711
0.18353,0.36707
0.18351,0.36702
0.18349,0.36697
0.18346,0.36693
0.18344,0.36688
0.18342,0.36684
0.18340,0.36679
0.18337,0.36675
0.18335,0.36670
0.18333,0.36666
0.18331,0.36661
0.18328,0.36657
0.18326,0.36652
0.18324,0.36648
0.18322,0.36643
0.18319,0.36639
0.18317,0.36634
0.18315,0.36630
0.18313,0.36626
0.18311,0.36621
0.18309,0.36617
0.18306,0.36613
0.18304,0.36609
0.18302,0.36604
0.18300,0.36600
0.18298,0.36596
0.18296,0.36592
0.18294,0.36587
0.18292,0.36583
0.18290,0.36579
0.18287,0.36575
0.18285,0.36571
0.18283,0.36567
0.18281,0.36562
0.18279,0.36558
0.18277,0.36554
0.18275,0.36550
0.18273,0.36546
0.18271,0.36542
0.18269,0.36538
0.18267,0.36534
0.18265,0.36530
0.18263,0.36526
0.18261,0.36522
0.18259,0.36518
0.18257,0.36514
0.18255,0.36510
0.18253,0.36506
0.18251,0.36502
0.18249,0.36498
0.18247,0.36495
0.18245,0.36491
0.18243,0.36487
0.18241,0.36483
0.18239,0.36479
0.18238,0.36475
0.18236,0.36471
0.18234,0.36467
0.18232,0.36464
0.18230,0.36460
0.18228,0.36456
0.18226,0.36452
0.18224,0.36448
0.18222,0.36445
0.18220,0.36441
0.18219,0.36437
0.18217,0.36433
0.18215,0.36430
0.18213,0.36426
0.18211,0.36422
0.18209,0.36418
0.18207,0.36415
0.18206,0.36411
0.18204,0.36407
0.18202,0.36404
0.18200,0.36400
0.18198,0.36397
0.18196,0.36393
0.18195,0.36389
0.18193,0.36386
0.18191,0.36382
0.18189,0.36379
0.18188,0.36375
0.18186,0.36372
0.18184,0.36369
0.18183,0.36365
0.18181,0.36362
0.18179,0.36358
0.18177,0.36355
0.18176,0.36352
0.18174,0.36348
0.18172,0.36345
0.18171,0.36342
0.18169,0.36338
0.18167,0.36335
0.18166,0.36332
0.18164,0.36328
0.18163,0.36325
0.18161,0.36322
0.18159,0.36319
0.18158,0.36315
0.18156,0.36312
0.18154,0.36309
0.18153,0.36306
0.18151,0.36302
0.18150,0.36299
0.18148,0.36296
0.18146,0.36293
0.18145,0.36290
0.18143,0.36287
0.18142,0.36283
0.18140,0.36280
0.18139,0.36277
0.18137,0.36274
0.18136,0.36271
0.18134,0.36268
0.18132,0.36265
0.18131,0.36262
0.18129,0.36259
0.18128,0.36256
0.18126,0.36253
0.18125,0.36250
0.18123,0.36247
0.18122,0.36244
0.18120,0.36241
0.18119,0.36238
0.18117,0.36235
0.18116,0.36232
0.18114,0.36229
0.18113,0.36226
0.18111,0.36223
0.18110,0.36220
0.18108,0.36217
0.18107,0.36214
0.18105,0.36211
0.18104,0.36208
0.18103,0.36205
0.18101,0.36202
0.18100,0.36199
0.18098,0.36196
0.18097,0.36194
0.18095,0.36191
0.18094,0.36188
0.18093,0.36185
0.18091,0.36182
0.18090,0.36179
0.18088,0.36177
0.18087,0.36174
0.18085,0.36171
0.18084,0.36168
0.18083,0.36165
0.18081,0.36162
0.18080,0.36160
0.18078,0.36157
0.18077,0.36154
0.18076,0.36151
0.18074,0.36149
0.18073,0.36146
0.18072,0.36143
0.18070,0.36140
0.18069,0.36138
0.18067,0.36135
0.18066,0.36132
0.18065,0.36129
0.18063,0.36127
0.18062,0.36124
0.18061,0.36121
0.18059,0.36119
0.18058,0.36116
0.18057,0.36113
0.18055,0.36110
0.18054,0.36108
0.18053,0.36105
0.18051,0.36102
0.18050,0.36100
0.18049,0.36097
0.18047,0.36095
0.18046,0.36092
0.18045,0.36089
0.18043,0.36087
0.18042,0.36084
0.18041,0.36081
0.18039,0.36079
0.18038,0.36076
0.18037,0.36074
0.18036,0.36071
0.18034,0.36068
0.18033,0.36066
0.18032,0.36063
0.18030,0.36060
0.18029,0.36058
0.18028,0.36055
0.18026,0.36053
0.18025,0.36050
0.18024,0.36047
0.18022,0.36045
0.18021,0.36042
0.18020,0.36040
0.18019,0.36037
0.18017,0.36035
0.18016,0.36032
0.18015,0.36030
0.18013,0.36027
0.18012,0.36024
0.18011,0.36022
0.18010,0.36019
0.18008,0.36017
0.18007,0.36014
0.18006,0.36012
0.18005,0.36009
0.18003,0.36007
0.18002,0.36005
0.18001,0.36002
0.18000,0.36000
0.17999,0.35997
0.17997,0.35995
0.17996,0.35993
0.17995,0.35990
0.17994,0.35988
0.17993,0.35985
0.17992,0.35983
0.17990,0.35981
0.17989,0.35978
0.17988,0.35976
0.17987,0.35974
0.17986,0.35971
0.17984,0.35969
0.17983,0.35967
0.17982,0.35964
0.17981,0.35962
0.17980,0.35960
0.17979,0.35957
0.17977,0.35955
0.17976,0.35953
0.17975,0.35950
0.17974,0.35948
0.17973,0.35946
0.17972,0.35944
0.17971,0.35941
0.17970,0.35939
0.17968,0.35937
0.17967,0.35935
0.17966,0.35932
0.17965,0.35930
0.17964,0.35928
0.17963,0.35926
0.17962,0.35923
0.17961,0.35921
0.17959,0.35919
0.17958,0.35917
0.17957,0.35914
0.17956,0.35912
0.17955,0.35910
0.17954,0.35908
0.17953,0.35905
0.17952,0.35903
0.17950,0.35901
0.17949,0.35899
0.17948,0.35897
0.17947,0.35894
0.17946,0.35892
0.17945,0.35890
0.17944,0.35888
0.17943,0.35885
0.17942,0.35883
0.17941,0.35881
0.17939,0.35879
0.17938,0.35877
0.17937,0.35875
0.17936,0.35872
0.17935,0.35870
0.17934,0.35868
0.17933,0.35866
0.17932,0.35864
0.17931,0.35862
0.17930,0.35859
0.17929,0.35857
0.17928,0.35855
0.17926,0.35853
0.17925,0.35851
0.17924,0.35849
0.17923,0.35847
0.17922,0.35844
0.17921,0.35842
0.17920,0.35840
0.17919,0.35838
0.17918,0.35836
0.17917,0.35834
0.17916,0.35832
0.17915,0.35830
0.17914,0.35828
0.17913,0.35825
0.17912,0.35823
0.17911,0.35821
0.17910,0.35819
0.17909,0.35817
0.17907,0.35815
0.17906,0.35813
0.17905,0.35811
0.17904,0.35809
0.17903,0.35807
0.17902,0.35805
0.17901,0.35803
0.17900,0.35801
0.17899,0.35798
0.17898,0.35796
0.17897,0.35794
0.17896,0.35792
0.17895,0.35790
0.17894,0.35788
0.17893,0.35786
0.17892,0.35784
0.17891,0.35782
0.17890,0.35780
0.17889,0.35778
0.17888,0.35776
0.17887,0.35774
0.17886,0.35772
0.17885,0.35770
0.17884,0.35768
0.17883,0.35766
0.17882,0.35764
0.17881,0.35762
0.17880,0.35760
0.17879,0.35758
0.17878,0.35756
0.17877,0.35754
0.17876,0.35752
0.17875,0.35750
0.17874,0.35748
0.17873,0.35746
0.17872,0.35744
0.17871,0.35742
0.17870,0.35740
0.17869,0.35738
0.17868,0.35736
0.17867,0.35734
0.17866,0.35732
0.17865,0.35730
0.17864,0.35728
0.17863,0.35726
0.17862,0.35724
0.17861,0.35722
0.17860,0.35720
0.17859,0.35718
0.17858,0.35716
0.17857,0.35714
0.17856,0.35712
0.17855,0.35710
0.17854,0.35708
0.17853,0.35706
0.17852,0.35704
0.17851,0.35702
0.17850,0.35700
0.17849,0.35698
0.17848,0.35696
0.17847,0.35694
0.17846,0.35692
0.17845,0.35690
0.17844,0.35688
0.17843,0.35686
0.17842,0.35684
0.17841,0.35683
